tmlprm,tmlversi,tmldata,tmlnobuk,tmlkode1,tmlkode2,tmlkode3,tmlkode4,tmlket1,tmlket2,tmlket3,tmlket4,tmlkode5,tmlkode6,tmlyt,tmlcrtusr,tmlscr,tmltotal1,tmltotal2,tmltotal3,tmltotal4,tmltotal5
19221,0,DTTMPLAP,RUGILABA2,BLN,613.03.2002,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19222,0,DTTMPLAP,RUGILABA2,BLN,613.03.2003,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19223,0,DTTMPLAP,RUGILABA2,BLN,613.03.2004,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19224,0,DTTMPLAP,RUGILABA2,BLN,613.03.2005,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19225,0,DTTMPLAP,RUGILABA2,BLN,613.03.2006,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19226,0,DTTMPLAP,RUGILABA2,BLN,613.03.2007,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19227,0,DTTMPLAP,RUGILABA2,BLN,613.03.2008,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19228,1,DTTMPLAP,RUGILABA2,BLN,613.04.1001,,B0010,,,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19229,0,DTTMPLAP,RUGILABA2,BLN,613.04.2001,,C0003,,,,NPL,,,,,2925,0.0,0.0,0.0,0.0,0.0
19230,0,DTTMPLAP,RUGILABA2,BLN,613.05.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19231,0,DTTMPLAP,RUGILABA2,BLN,613.05.2001,,C0003,,,,NPL,,,,,2925,0.0,0.0,0.0,0.0,0.0
19232,1,DTTMPLAP,RUGILABA2,BLN,613.06.2001,,B1001,ADH,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19233,1,DTTMPLAP,RUGILABA2,BLN,613.06.2002,,B1001,MKT,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19234,1,DTTMPLAP,RUGILABA2,BLN,613.06.2003,,B1001,PIUT,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19235,1,DTTMPLAP,RUGILABA2,BLN,613.06.2004,,B1001,SVY,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19236,1,DTTMPLAP,RUGILABA2,BLN,613.06.2005,,B1001,,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19237,1,DTTMPLAP,RUGILABA2,BLN,613.06.2006,,B1001,MKT,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19238,1,DTTMPLAP,RUGILABA2,BLN,613.07.2001,,A1004,KREDIT,TDK KONTRIBUS,,LABA,,,,,2925,0.0,0.0,0.0,0.0,0.0
19239,1,DTTMPLAP,RUGILABA2,BLN,613.08.2001,,B0010,,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19240,0,DTTMPLAP,RUGILABA2,BLN,613.08.2002,,D0001,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19241,0,DTTMPLAP,RUGILABA2,BLN,613.09.1001,,C0001,,TDK KONTRIBUS,,NPL,,,,,2925,0.0,0.0,0.0,0.0,0.0
19242,0,DTTMPLAP,RUGILABA2,BLN,613.09.1002,,C0002,,TDK KONTRIBUS,GAB_SISPOK,NPL,,,,,2925,0.0,0.0,0.0,0.0,0.0
19243,1,DTTMPLAP,RUGILABA2,BLN,614.01.2101,,B0015,DIREKSI,,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19244,1,DTTMPLAP,RUGILABA2,BLN,614.01.2102,,B0015,DIREKSI,,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19245,1,DTTMPLAP,RUGILABA2,BLN,614.01.2103,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19246,1,DTTMPLAP,RUGILABA2,BLN,614.01.2104,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19247,1,DTTMPLAP,RUGILABA2,BLN,614.01.2105,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19248,1,DTTMPLAP,RUGILABA2,BLN,614.01.2106,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19249,1,DTTMPLAP,RUGILABA2,BLN,614.01.2107,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19250,1,DTTMPLAP,RUGILABA2,BLN,614.01.2108,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19251,1,DTTMPLAP,RUGILABA2,BLN,614.01.2109,,B0015,DIREKSI,,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19252,1,DTTMPLAP,RUGILABA2,BLN,614.01.2201,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19253,1,DTTMPLAP,RUGILABA2,BLN,614.01.2301,,B0015,DIREKSI,,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19254,1,DTTMPLAP,RUGILABA2,BLN,614.01.2401,,B0015,DIREKSI,,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19255,1,DTTMPLAP,RUGILABA2,BLN,614.02.2001,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19256,1,DTTMPLAP,RUGILABA2,BLN,614.02.2101,,B0015,DIREKSI,TDK KONTRIBUS,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19257,0,DTTMPLAP,RUGILABA2,BLN,614.03.2001,TDK,,,TDK KONTRIBUS,GAB_SISPOK,,,,,,2925,0.0,0.0,0.0,0.0,0.0
19258,0,DTTMPLAP,RUGILABA2,BLN,621.01.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19259,0,DTTMPLAP,RUGILABA2,BLN,621.01.2001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19260,0,DTTMPLAP,RUGILABA2,BLN,621.01.2002,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19261,0,DTTMPLAP,RUGILABA2,BLN,621.01.2003,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19262,0,DTTMPLAP,RUGILABA2,BLN,621.01.2004,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19263,0,DTTMPLAP,RUGILABA2,BLN,621.01.2005,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19264,0,DTTMPLAP,RUGILABA2,BLN,621.01.2006,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19265,0,DTTMPLAP,RUGILABA2,BLN,621.01.2007,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19266,0,DTTMPLAP,RUGILABA2,BLN,621.01.2008,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19267,0,DTTMPLAP,RUGILABA2,BLN,621.01.2009,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19268,0,DTTMPLAP,RUGILABA2,BLN,621.01.2010,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19269,0,DTTMPLAP,RUGILABA2,BLN,621.01.2011,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19270,0,DTTMPLAP,RUGILABA2,BLN,621.01.2012,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19271,0,DTTMPLAP,RUGILABA2,BLN,621.01.2013,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19272,0,DTTMPLAP,RUGILABA2,BLN,621.01.2014,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19273,0,DTTMPLAP,RUGILABA2,BLN,621.01.2015,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19274,0,DTTMPLAP,RUGILABA2,BLN,621.01.2016,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19275,1,DTTMPLAP,RUGILABA2,BLN,621.02.1001,,B0018,,,SISPOKHMCM2W,OPEX,,,,,2925,0.5,0.5,0.0,0.0,0.0
19276,0,DTTMPLAP,RUGILABA2,BLN,621.03.1001,TDK,,,,,ASURANSI,,,,,2925,0.0,0.0,0.0,0.0,0.0
19277,0,DTTMPLAP,RUGILABA2,BLN,621.03.2001,TDK,,,,,ASURANSI,,,,,2925,0.0,0.0,0.0,0.0,0.0
19278,0,DTTMPLAP,RUGILABA2,BLN,621.04.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19279,0,DTTMPLAP,RUGILABA2,BLN,621.05.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19280,0,DTTMPLAP,RUGILABA2,BLN,621.06.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19281,0,DTTMPLAP,RUGILABA2,BLN,622.01.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19282,0,DTTMPLAP,RUGILABA2,BLN,622.01.2001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19283,0,DTTMPLAP,RUGILABA2,BLN,622.01.2002,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19284,0,DTTMPLAP,RUGILABA2,BLN,622.01.2003,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19285,0,DTTMPLAP,RUGILABA2,BLN,622.02.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19286,0,DTTMPLAP,RUGILABA2,BLN,622.03.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19287,0,DTTMPLAP,RUGILABA2,BLN,622.03.2001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19288,0,DTTMPLAP,RUGILABA2,BLN,700.01.1001,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19289,0,DTTMPLAP,RUGILABA2,BLN,700.01.1002,TDK,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19290,0,DTTMPLAP,RUGILABA2,BLN,711.00.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19291,0,DTTMPLAP,RUGILABA2,BLN,711.00.1002,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19292,0,DTTMPLAP,RUGILABA2,BLN,711.00.1003,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19293,0,DTTMPLAP,RUGILABA2,BLN,711.00.1004,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19294,0,DTTMPLAP,RUGILABA2,BLN,711.00.1005,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19295,0,DTTMPLAP,RUGILABA2,BLN,711.00.1006,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19296,0,DTTMPLAP,RUGILABA2,BLN,711.00.1007,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19297,0,DTTMPLAP,RUGILABA2,BLN,711.00.1008,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19298,0,DTTMPLAP,RUGILABA2,BLN,711.00.1009,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19299,0,DTTMPLAP,RUGILABA2,BLN,711.00.1010,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19300,0,DTTMPLAP,RUGILABA2,BLN,711.00.1011,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19301,0,DTTMPLAP,RUGILABA2,BLN,711.00.1012,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19302,0,DTTMPLAP,RUGILABA2,BLN,711.00.1013,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19303,0,DTTMPLAP,RUGILABA2,BLN,711.00.1014,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19304,0,DTTMPLAP,RUGILABA2,BLN,711.00.1015,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19305,0,DTTMPLAP,RUGILABA2,BLN,711.01.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19306,0,DTTMPLAP,RUGILABA2,BLN,711.01.1002,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19307,0,DTTMPLAP,RUGILABA2,BLN,711.01.1003,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19308,0,DTTMPLAP,RUGILABA2,BLN,711.01.1004,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19309,0,DTTMPLAP,RUGILABA2,BLN,711.10.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19310,0,DTTMPLAP,RUGILABA2,BLN,711.10.1002,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19311,0,DTTMPLAP,RUGILABA2,BLN,711.10.1003,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19312,0,DTTMPLAP,RUGILABA2,BLN,711.10.1004,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19313,0,DTTMPLAP,RUGILABA2,BLN,711.10.1005,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19314,0,DTTMPLAP,RUGILABA2,BLN,711.10.1006,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19315,0,DTTMPLAP,RUGILABA2,BLN,711.10.1007,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19316,0,DTTMPLAP,RUGILABA2,BLN,711.10.1008,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19317,0,DTTMPLAP,RUGILABA2,BLN,711.14.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19318,0,DTTMPLAP,RUGILABA2,BLN,711.15.1001,,A3001,,,,LABA,,,,,2925,0.0,0.0,0.0,0.0,0.0
19319,0,DTTMPLAP,RUGILABA2,BLN,711.20.2001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19320,0,DTTMPLAP,RUGILABA2,BLN,711.21.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19321,0,DTTMPLAP,RUGILABA2,BLN,712.01.1001,TDK,,,,,BUNGABANK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19322,0,DTTMPLAP,RUGILABA2,BLN,713.01.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19323,0,DTTMPLAP,RUGILABA2,BLN,713.02.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19324,0,DTTMPLAP,RUGILABA2,BLN,714.01.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19325,0,DTTMPLAP,RUGILABA2,BLN,714.02.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19326,0,DTTMPLAP,RUGILABA2,BLN,714.03.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19327,0,DTTMPLAP,RUGILABA2,BLN,714.04.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19328,0,DTTMPLAP,RUGILABA2,BLN,714.04.1002,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19329,0,DTTMPLAP,RUGILABA2,BLN,714.04.1003,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19330,0,DTTMPLAP,RUGILABA2,BLN,714.04.2001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19331,0,DTTMPLAP,RUGILABA2,BLN,714.05.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19332,0,DTTMPLAP,RUGILABA2,BLN,714.06.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19333,0,DTTMPLAP,RUGILABA2,BLN,714.07.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19334,0,DTTMPLAP,RUGILABA2,BLN,714.07.1002,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19335,0,DTTMPLAP,RUGILABA2,BLN,714.08.1001,,D0003,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19336,0,DTTMPLAP,RUGILABA2,BLN,714.09.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19337,0,DTTMPLAP,RUGILABA2,BLN,714.10.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19338,0,DTTMPLAP,RUGILABA2,BLN,714.11.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19339,0,DTTMPLAP,RUGILABA2,BLN,714.12.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19340,0,DTTMPLAP,RUGILABA2,BLN,714.13.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19341,0,DTTMPLAP,RUGILABA2,BLN,714.14.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19342,0,DTTMPLAP,RUGILABA2,BLN,714.15.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19343,0,DTTMPLAP,RUGILABA2,BLN,714.16.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19344,0,DTTMPLAP,RUGILABA2,BLN,714.17.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19345,0,DTTMPLAP,RUGILABA2,BLN,714.18.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19346,0,DTTMPLAP,RUGILABA2,BLN,714.19.1001,,D0003,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19347,0,DTTMPLAP,RUGILABA2,BLN,715.01.1001,,E0001,,,,PAJAK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19348,1,DTTMPLAP,RUGILABA2,BLN,716.10.1001,,B0002,SUPPORT,,SISPOKHMCM2W,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19349,0,DTTMPLAP,RUGILABA2,DATARL,612.05.2003,,E0001,,,,PAJAK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19350,0,DTTMPLAP,RUGILABA2,DATARL,BIACAD,TDK,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19351,0,DTTMPLAP,RUGILABA2,DATARL,BIAYABUNGA,,A3001,,,,LABA,,,Y,,2925,0.0,0.0,0.0,0.0,0.0
19352,1,DTTMPLAP,RUGILABA2,DATARL,BIPAJAK,,,,,,PAJAK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19353,0,DTTMPLAP,RUGILABA2,DATARL,BPST01,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19354,0,DTTMPLAP,RUGILABA2,DATARL,BPST02,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19355,0,DTTMPLAP,RUGILABA2,DATARL,BPST08,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19356,0,DTTMPLAP,RUGILABA2,DATARL,BPSTH1,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19357,0,DTTMPLAP,RUGILABA2,DATARL,BPSTH2,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19358,0,DTTMPLAP,RUGILABA2,DATARL,BPSTNSCM2W,,D0004,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
19359,0,DTTMPLAP,RUGILABA2,DATARL,JUAL,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19360,0,DTTMPLAP,RUGILABA2,DATARL,JUALF,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19361,0,DTTMPLAP,RUGILABA2,DATARL,JUALK,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19362,0,DTTMPLAP,RUGILABA2,DATARL,JUALRP,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19363,0,DTTMPLAP,RUGILABA2,DATARL,JUALT,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19364,0,DTTMPLAP,RUGILABA2,DATARL,KOMPIUT,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19365,0,DTTMPLAP,RUGILABA2,DATARL,KOMREM,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19366,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ0,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19367,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ1,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19368,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ1R,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19369,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ2,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19370,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ2R,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19371,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ4,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19372,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ4R,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19373,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ6,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19374,0,DTTMPLAP,RUGILABA2,DATARL,PENDAPATANBUNGAWZ6R,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19375,1,DTTMPLAP,RUGILABA2,DATARL,PJKPPH,,,,,,PAJAK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19376,1,DTTMPLAP,RUGILABA2,DATARL,PPHP21,TDK,,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19377,1,DTTMPLAP,RUGILABA2,DATARL,PPHP25,TDK,,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19378,1,DTTMPLAP,RUGILABA2,DATARL,PPHP29,,,,,,PAJAK,,,,,2925,0.0,0.0,0.0,0.0,0.0
19379,1,DTTMPLAP,RUGILABA2,DATARL,PSAT04,,B0019,,,OMZET,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19380,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT1,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19381,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT2,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19382,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT3,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19383,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT4,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19384,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT5,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19385,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT6,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19386,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT7,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19387,2,DTTMPLAP,RUGILABA2,DATARL,PUSAT8,,B0019,,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19388,0,DTTMPLAP,RUGILABA2,DATARL,RRJUALMKS,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19389,0,DTTMPLAP,RUGILABA2,DATARL,SISAPOKOK,,,,,,INPG,,,Y,,2925,0.0,0.0,0.0,0.0,0.0
19390,0,DTTMPLAP,RUGILABA2,DATARL,SISAPOKOKW,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19391,0,DTTMPLAP,RUGILABA2,DATARL,SISAPOKOKWZ0,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
19392,0,DTTMPLAP,RUGILABA2,DATARL,SISAPOKOKWZ1,,,,,,INPG,,,,,2925,0.0,0.0,0.0,0.0,0.0
